ID_Musica,Artista,Musica,Genero,Pais,prob_aparicao_raw,prob_aparicao,posicao_prevista,posicao_min,posicao_max,num_aparicoes_historicas,melhor_posicao_historica,posicao_media_historica,apareceu_ano_anterior,posicao_ano_anterior,frequencia_aparicao,streak_anos,anos_desde_primeira,aparicao_unica,forca_musica,anos_desde_ultima
The Who|||Magic Bus|||NONE,The Who,Magic Bus,Rock,Reino Unido,0.5794546118074705,0.5794546118074705,298,159,438,7,148,315.14285714285717,0,,0.3333333333333333,0,20,0,3,2
Nazareth|||Hair of the Dog|||NONE,Nazareth,Hair of the Dog,Hard rock,Reino Unido,0.5794354087940012,0.5794354087940012,195,45,345,11,44,248.0909090909091,0,,0.4782608695652174,0,22,0,4,1
The Beatles|||Back in the U.S.S.R.|||NONE,The Beatles,Back in the U.S.S.R.,Rock,Reino Unido,0.5791666609682199,0.5791666609682199,317,167,467,9,100,270.55555555555554,1,348.0,0.375,1,23,0,4,0
Gene Loves Jezebel|||Desire|||NONE,Gene Loves Jezebel,Desire,Rock gótico,Reino Unido,0.5785247107857758,0.5785247107857758,311,161,461,6,128,309.1666666666667,0,,0.2727272727272727,0,21,0,3,1
Pink Floyd|||Run Like Hell|||NONE,Pink Floyd,Run Like Hell,Rock progressivo,Reino Unido,0.5771765032456552,0.5771765032456552,236,86,386,4,73,178.25,0,,0.3076923076923077,0,12,0,4,2
James|||Born of Frustration|||NONE,James,Born of Frustration,Rock alternativo,Reino Unido,0.5770760124468233,0.5770760124468233,256,106,406,6,110,331.1666666666667,0,,0.3,0,19,0,3,1
Bon Jovi|||I'll Be There for You|||NONE,Bon Jovi,I'll Be There for You,Rock,Estados Unidos,0.4703559070443626,0.5765219546343759,271,121,421,4,216,356.75,1,306.0,0.5714285714285714,1,6,0,5,0
David Bowie|||China Girl|||NONE,David Bowie,China Girl,Art rock,Reino Unido,0.5752072294103641,0.5752072294103641,234,98,370,10,151,289.0,1,275.0,0.43478260869565216,1,22,0,3,0
Eagles|||Take It Easy|||NONE,Eagles,Take It Easy,Country rock,Estados Unidos,0.5744664523595904,0.5744664523595904,313,163,463,4,187,377.0,0,,0.17391304347826086,0,22,0,3,1
The Mission|||Butterfly on a Wheel|||NONE,The Mission,Butterfly on a Wheel,Rock gótico,Reino Unido,0.5739359343759589,0.5739359343759589,268,181,355,5,271,357.8,1,342.0,0.2631578947368421,1,18,0,3,0
Queen|||I Want to Break Free|||NONE,Queen,I Want to Break Free,Rock,Reino Unido,0.67464763985175,0.5736851539226318,222,72,372,12,35,227.0,0,,0.5217391304347826,0,22,0,6,3
Aerosmith|||What It Takes|||NONE,Aerosmith,What It Takes,Hard rock,Estados Unidos,0.5720823292806467,0.5720823292806467,283,133,433,4,146,319.25,0,,0.25,0,15,0,3,2
Ozzy Osbourne|||Perry Mason|||NONE,Ozzy Osbourne,Perry Mason,Heavy metal,Reino Unido,0.571853982332813,0.571853982332813,262,112,412,9,60,297.3333333333333,0,,0.42857142857142855,0,20,0,4,2
Peter Frampton|||Do You Feel Like We Do|||NONE,Peter Frampton,Do You Feel Like We Do,Rock,Reino Unido,0.5707096892928768,0.5707096892928768,241,91,391,4,125,308.75,0,,0.3333333333333333,0,11,0,3,2
Aerosmith|||Cryin'|||NONE,Aerosmith,Cryin',Hard rock,Estados Unidos,0.6568721343024945,0.569681001528237,287,205,370,12,201,289.1666666666667,0,,0.631578947368421,0,18,0,5,3
Eric Clapton|||Layla|||NONE,Eric Clapton,Layla,Rock,Reino Unido,0.5696111531330383,0.5696111531330383,247,97,397,3,81,214.0,0,,0.23076923076923078,0,12,0,4,1
David Bowie|||Modern Love|||NONE,David Bowie,Modern Love,Art rock,Reino Unido,0.5693293039658036,0.5693293039658036,329,179,479,8,109,366.25,1,341.0,0.34782608695652173,1,22,0,3,0
Steve Miller Band|||The Joker|||NONE,Steve Miller Band,The Joker,Blues rock,Estados Unidos,0.568748172668825,0.568748172668825,313,163,463,3,254,380.3333333333333,0,,0.12,0,24,0,3,1
Dead Kennedys|||California Über Alles|||NONE,Dead Kennedys,California Über Alles,Punk,Estados Unidos,0.5681893025743023,0.5681893025743023,281,131,431,3,166,275.3333333333333,0,,0.125,0,23,0,3,1
Electric Light Orchestra|||Last Train to London|||NONE,Electric Light Orchestra,Last Train to London,Rock progressivo,Reino Unido,0.5681706057353064,0.5681706057353064,326,176,476,6,220,364.8333333333333,0,,0.2727272727272727,0,21,0,3,1
The Cure|||Close to Me|||NONE,The Cure,Close to Me,Pós-punk,Reino Unido,0.46931696760706176,0.5678735308045448,350,305,395,4,456,464.0,1,473.0,0.18181818181818182,2,21,0,5,0
Dire Straits|||Brothers in Arms|||NONE,Dire Straits,Brothers in Arms,Rock,Reino Unido,0.6469227295991848,0.5658762500349991,174,24,324,17,79,229.64705882352942,0,,0.68,0,24,0,6,3
Blondie|||Dreaming|||NONE,Blondie,Dreaming,New wave,Estados Unidos,0.5645824788035265,0.5645824788035265,280,145,416,4,137,263.5,0,,0.19047619047619047,0,20,0,3,2
The Sisters of Mercy|||Walk Away|||NONE,The Sisters of Mercy,Walk Away,Rock gótico,Reino Unido,0.564321070769757,0.564321070769757,315,190,439,6,258,365.5,1,311.0,0.2608695652173913,1,22,0,3,0
Blondie|||Call Me|||NONE,Blondie,Call Me,New wave,Estados Unidos,0.4533050633916377,0.5636749918696017,283,158,409,15,131,338.53333333333336,1,359.0,0.6521739130434783,1,22,0,5,0
AC/DC|||Shoot to Thrill|||NONE,AC/DC,Shoot to Thrill,Hard rock,Austrália,0.5629718646602745,0.5629718646602745,301,151,451,4,119,289.75,0,,0.26666666666666666,0,14,0,3,1
Ugly Kid Joe|||Everything About You|||NONE,Ugly Kid Joe,Everything About You,Hard rock,Estados Unidos,0.5619190981339551,0.5619190981339551,213,63,363,3,138,266.0,0,,0.42857142857142855,0,6,0,3,1
INXS|||Disappear|||NONE,INXS,Disappear,Rock,Austrália,0.56173593609686,0.56173593609686,277,127,427,3,198,350.6666666666667,1,198.0,0.14285714285714285,1,20,0,3,0
Blondie|||Hanging on the Telephone|||NONE,Blondie,Hanging on the Telephone,New wave,Estados Unidos,0.5617014069526148,0.5617014069526148,339,189,489,5,186,305.4,1,283.0,0.23809523809523808,1,20,0,3,0
Green Day|||Holiday|||NONE,Green Day,Holiday,Punk rock,Estados Unidos,0.5616212854294743,0.5616212854294743,312,162,462,3,210,333.6666666666667,1,312.0,0.3333333333333333,1,8,0,3,0
The Offspring|||Pretty Fly (for a White Guy)|||NONE,The Offspring,Pretty Fly (for a White Guy),Punk rock,Estados Unidos,0.5613990437703428,0.5613990437703428,333,207,459,4,246,357.5,1,246.0,0.5,1,7,0,3,0
Steely Dan|||Do It Again|||NONE,Steely Dan,Do It Again,Jazz fusion,Estados Unidos,0.5613113155097478,0.5613113155097478,311,161,461,6,244,394.3333333333333,0,,0.2608695652173913,0,22,0,3,1
Aerosmith|||Dude (Looks Like a Lady)|||NONE,Aerosmith,Dude (Looks Like a Lady),Hard rock,Estados Unidos,0.5611779879602165,0.5611779879602165,295,145,445,6,120,355.6666666666667,0,,0.5,0,11,0,3,2
Creedence Clearwater Revival|||Born on the Bayou|||NONE,Creedence Clearwater Revival,Born on the Bayou,Swamp rock,Estados Unidos,0.5601127155711556,0.5601127155711556,235,97,374,7,102,245.71428571428572,0,,0.28,0,24,0,3,2
Genesis|||Turn It On Again|||NONE,Genesis,Turn It On Again,Rock progressivo,Reino Unido,0.560004752114658,0.560004752114658,309,159,459,3,147,311.3333333333333,0,,0.17647058823529413,0,16,0,3,2
The Rolling Stones|||Beast of Burden|||NONE,The Rolling Stones,Beast of Burden,Rock,Reino Unido,0.5592918246319616,0.5592918246319616,303,153,453,4,42,290.0,1,488.0,0.23529411764705882,1,16,0,4,0
Motörhead|||Hellraiser|||NONE,Motörhead,Hellraiser,Heavy metal,Reino Unido,0.5592324000555275,0.5592324000555275,257,107,407,6,145,265.8333333333333,0,,0.3157894736842105,0,18,0,3,1
Left Side|||Mamma mia|||NONE,Left Side,Mamma mia,Glam rock,Países Baixos,0.5592123262099234,0.5592123262099234,252,102,402,4,111,276.75,1,428.0,0.2,1,19,0,3,0
Metallica|||Fuel|||NONE,Metallica,Fuel,Thrash metal,Estados Unidos,0.5591871554747616,0.5591871554747616,294,144,444,5,73,274.4,0,,0.4166666666666667,0,11,0,4,2
Queen|||You're My Best Friend|||NONE,Queen,You're My Best Friend,Rock,Reino Unido,0.5584172738834192,0.5584172738834192,268,118,418,5,165,273.4,1,168.0,0.22727272727272727,1,21,0,3,0
Ozzy Osbourne|||Bark at the Moon|||NONE,Ozzy Osbourne,Bark at the Moon,Heavy metal,Reino Unido,0.6558904819371615,0.5579441699678788,235,85,385,11,140,285.27272727272725,0,,0.5238095238095238,0,20,0,5,3
U2|||Bad|||NONE,U2,Bad,Rock,Irlanda,0.5577773521312216,0.5577773521312216,241,91,391,9,61,225.0,0,,0.375,0,23,0,4,2
Electric Light Orchestra|||Rock 'n' Roll Is King|||NONE,Electric Light Orchestra,Rock 'n' Roll Is King,Rock progressivo,Reino Unido,0.5574912906480456,0.5574912906480456,294,146,442,11,194,328.8181818181818,1,386.0,0.4583333333333333,1,23,0,3,0
Volbeat|||Becoming|||NONE,Volbeat,Becoming,Heavy metal,Dinamarca,0.6968334870919388,0.5574667896735511,286,211,361,1,500,500.0,1,500.0,1.0,1,0,1,2,0
Katrina and the Waves|||Walking on Sunshine|||NONE,Katrina and the Waves,Walking on Sunshine,New wave,Reino Unido,0.5557797339625717,0.5557797339625717,284,134,434,8,114,352.875,1,420.0,0.4,1,19,0,3,0
Ramones|||Ramona|||NONE,Ramones,Ramona,Punk rock,Estados Unidos,0.5547750522540529,0.5547750522540529,258,108,408,6,63,271.6666666666667,0,,0.3,0,19,0,4,2
Extreme|||More Than Words|||NONE,Extreme,More Than Words,Hard rock,Estados Unidos,0.5546770050160921,0.5546770050160921,284,136,433,9,85,271.8888888888889,1,320.0,0.45,1,19,0,4,0
Elton John|||Crocodile Rock|||NONE,Elton John,Crocodile Rock,Pop,Reino Unido,0.554561536991241,0.554561536991241,286,136,436,5,56,305.8,1,206.0,0.2,1,24,0,4,0
The Police|||Synchronicity II|||NONE,The Police,Synchronicity II,New wave,Reino Unido,0.5518496902325005,0.5518496902325005,370,223,500,4,317,403.25,1,493.0,0.17391304347826086,1,22,0,3,0
"The Hollies|||He Ain't Heavy, He's My Brother|||NONE",The Hollies,"He Ain't Heavy, He's My Brother",Pop rock,Reino Unido,0.5505792287501294,0.5505792287501294,263,119,408,5,203,304.8,0,,0.2,0,24,0,3,2
Kings of Leon|||Notion|||NONE,Kings of Leon,Notion,Rock alternativo,Estados Unidos,0.687730291304447,0.5501842330435576,247,172,322,1,222,222.0,1,222.0,1.0,1,0,1,2,0
Red Hot Chili Peppers|||Snow (Hey Oh)|||NONE,Red Hot Chili Peppers,Snow (Hey Oh),Rock,Estados Unidos,0.5493616143026965,0.5493616143026965,296,146,446,4,118,303.0,1,439.0,0.25,1,15,0,3,0
David Bowie|||Blue Jean|||NONE,David Bowie,Blue Jean,Art rock,Reino Unido,0.5489979592540386,0.5489979592540386,293,145,440,7,215,355.14285714285717,1,447.0,0.4117647058823529,1,16,0,3,0
Alabama Shakes|||Hold On|||NONE,Alabama Shakes,Hold On,Blues rock,Estados Unidos,0.5484200495916224,0.5484200495916224,284,134,434,3,65,323.3333333333333,0,,0.25,0,11,0,4,1
Elvis Presley|||Don't Be Cruel|||NONE,Elvis Presley,Don't Be Cruel,Rock and roll,Estados Unidos,0.547857403510306,0.547857403510306,246,96,396,10,17,231.4,1,458.0,0.4,1,24,0,4,0
David Bowie|||The Jean Genie|||NONE,David Bowie,The Jean Genie,Art rock,Reino Unido,0.633173373326306,0.5475488509949485,262,115,410,8,244,383.625,0,,0.6153846153846154,0,12,0,5,3
Yes|||Changes|||NONE,Yes,Changes,Rock progressivo,Reino Unido,0.5468280705778219,0.5468280705778219,194,44,344,8,66,228.375,0,,0.3333333333333333,0,23,0,4,2
"Crosby, Stills & Nash|||Ohio|||NONE","Crosby, Stills & Nash",Ohio,Folk rock,Estados Unidos,0.5463773122120651,0.5463773122120651,332,182,482,6,123,362.0,0,,0.24,0,24,0,3,1
Pearl Jam|||Daughter|||NONE,Pearl Jam,Daughter,Grunge,Estados Unidos,0.5448816397965384,0.5448816397965384,316,203,429,10,211,399.5,1,411.0,0.45454545454545453,1,21,0,3,0
Pearl Jam|||Last Kiss|||NONE,Pearl Jam,Last Kiss,Grunge,Estados Unidos,0.5445571272004032,0.5445571272004032,298,148,448,5,210,295.8,0,,0.35714285714285715,0,13,0,3,2
Red Hot Chili Peppers|||Breaking the Girl|||NONE,Red Hot Chili Peppers,Breaking the Girl,Rock,Estados Unidos,0.5424887554788309,0.5424887554788309,295,150,440,3,201,298.6666666666667,0,,0.17647058823529413,0,16,0,3,2
Gang Gajang|||Gimme Some Lovin'|||NONE,Gang Gajang,Gimme Some Lovin',Rock,Austrália,0.5422026404277839,0.5422026404277839,311,266,356,2,422,442.0,1,422.0,0.11764705882352941,1,16,0,0,0
The Pretenders|||Back on the Chain Gang|||NONE,The Pretenders,Back on the Chain Gang,Rock,Reino Unido,0.5413204062418253,0.5413204062418253,296,175,418,6,199,315.8333333333333,1,440.0,0.24,1,24,0,3,0
Lynyrd Skynyrd|||Free Bird|||NONE,Lynyrd Skynyrd,Free Bird,Southern rock,Estados Unidos,0.4331519676020242,0.5412666987154895,251,101,401,17,16,200.0,1,392.0,0.68,1,24,0,6,0
Deep Purple|||Woman from Tokyo|||NONE,Deep Purple,Woman from Tokyo,Hard rock,Reino Unido,0.5408049769872318,0.5408049769872318,189,67,311,11,153,259.45454545454544,1,156.0,0.4583333333333333,1,23,0,3,0
Led Zeppelin|||Going to California|||NONE,Led Zeppelin,Going to California,Hard rock,Reino Unido,0.6186349070732964,0.5398620622392966,215,65,365,16,64,228.0,0,,0.6666666666666666,0,23,0,6,3
Tom Petty and the Heartbreakers|||American Girl|||NONE,Tom Petty and the Heartbreakers,American Girl,Rock,Estados Unidos,0.4413906602262351,0.5394774736098429,356,293,419,5,312,375.0,1,368.0,0.5555555555555556,1,8,0,5,0
Peter Gabriel|||Solsbury Hill|||NONE,Peter Gabriel,Solsbury Hill,Rock progressivo,Reino Unido,0.5393688966107802,0.5393688966107802,365,215,500,2,89,283.5,0,,0.1,0,19,0,1,2
Led Zeppelin|||Over the Hills and Far Away|||NONE,Led Zeppelin,Over the Hills and Far Away,Hard rock,Reino Unido,0.5389985043057118,0.5389985043057118,278,128,428,7,41,225.0,0,,0.3181818181818182,0,21,0,4,2
Nirvana|||The Man Who Sold the World|||NONE,Nirvana,The Man Who Sold the World,Grunge,Estados Unidos,0.5387183213089268,0.5387183213089268,344,194,494,9,85,348.44444444444446,1,433.0,0.4090909090909091,1,21,0,4,0
Mötley Crüe|||Girls Girls Girls|||NONE,Mötley Crüe,Girls Girls Girls,Glam metal,Estados Unidos,0.538614212466289,0.538614212466289,271,121,421,6,61,338.8333333333333,0,,0.42857142857142855,0,13,0,4,1
Aerosmith|||Pink|||NONE,Aerosmith,Pink,Hard rock,Estados Unidos,0.5377601440848634,0.5377601440848634,334,184,484,5,236,363.4,0,,0.3333333333333333,0,14,0,3,2
Muse|||Starlight|||NONE,Muse,Starlight,Rock alternativo,Reino Unido,0.4887300495232442,0.5376030544755687,342,192,492,2,178,332.0,1,486.0,1.0,2,1,0,4,0
Van Halen|||Not Enough|||NONE,Van Halen,Not Enough,Hard rock,Estados Unidos,0.5374807388846061,0.5374807388846061,349,279,418,4,335,389.25,0,,0.5,0,7,0,3,1
Spin Doctors|||Two Princes|||NONE,Spin Doctors,Two Princes,Rock alternativo,Estados Unidos,0.5374673106037284,0.5374673106037284,367,235,498,6,250,427.0,1,462.0,0.35294117647058826,1,16,0,3,0
Ramones|||Substitute|||NONE,Ramones,Substitute,Punk rock,Estados Unidos,0.5371880980567175,0.5371880980567175,238,145,330,2,163,206.5,0,,0.18181818181818182,0,10,0,0,2
The Jimi Hendrix Experience|||Voodoo Child (Slight Return)|||NONE,The Jimi Hendrix Experience,Voodoo Child (Slight Return),Rock psicodélico,Estados Unidos,0.5364252033075342,0.5364252033075342,303,153,453,4,173,303.75,0,,0.16666666666666666,0,23,0,3,1
Icehouse|||No Promises|||NONE,Icehouse,No Promises,New wave,Austrália,0.44239489196126563,0.5352978192731315,333,237,429,5,336,395.4,1,417.0,0.22727272727272727,2,21,0,5,0
The Rolling Stones|||Angie|||NONE,The Rolling Stones,Angie,Rock,Reino Unido,0.5345187035091464,0.5345187035091464,258,108,408,12,58,191.83333333333334,1,412.0,0.48,1,24,0,4,0
Boston|||Peace of Mind|||NONE,Boston,Peace of Mind,Hard rock,Estados Unidos,0.5338141436208383,0.5338141436208383,338,209,466,3,324,417.0,0,,0.14285714285714285,0,20,0,3,2
Scorpions|||Send Me an Angel|||NONE,Scorpions,Send Me an Angel,Hard rock,Alemanha,0.5336788245718884,0.5336788245718884,291,141,441,2,26,205.0,0,,0.125,0,15,0,1,1
The Kinks|||Lola|||NONE,The Kinks,Lola,Rock,Reino Unido,0.617864678850282,0.5328464990404833,324,174,474,15,60,388.3333333333333,0,,0.6,0,24,0,6,3
Fastway|||Say What You Will|||NONE,Fastway,Say What You Will,Hard rock,Reino Unido,0.5325096244877912,0.5325096244877912,363,318,408,3,440,453.6666666666667,1,474.0,0.1875,1,15,0,3,0
The Black Keys|||Gold on the Ceiling|||NONE,The Black Keys,Gold on the Ceiling,Blues rock,Estados Unidos,0.5319070859194647,0.5319070859194647,309,159,459,2,159,306.0,0,,0.16666666666666666,0,11,0,0,1
The Clash|||I Fought the Law|||NONE,The Clash,I Fought the Law,Punk rock,Reino Unido,0.5317705012621304,0.5317705012621304,353,203,500,5,182,377.6,1,182.0,0.3333333333333333,1,14,0,3,0
Fine Young Cannibals|||Suspicious Minds|||NONE,Fine Young Cannibals,Suspicious Minds,New wave,Reino Unido,0.5308340706897073,0.5308340706897073,248,203,293,3,204,226.66666666666666,1,204.0,0.13043478260869565,1,22,0,3,0
Jet|||Are You Gonna Be My Girl|||NONE,Jet,Are You Gonna Be My Girl,Rock alternativo,Austrália,0.42888999396209404,0.5307513675280914,334,261,408,5,319,384.4,0,,0.625,0,7,0,5,1
The Mamas & the Papas|||California Dreamin'|||NONE,The Mamas & the Papas,California Dreamin',Folk rock,Estados Unidos,0.4211155191204908,0.5299317692612255,297,147,447,18,55,312.05555555555554,1,138.0,0.72,1,24,0,6,0
The Beatles|||Get Back|||NONE,The Beatles,Get Back,Rock,Reino Unido,0.7565319230288614,0.529572346120203,247,97,397,10,48,180.9,0,,0.4166666666666667,0,23,0,4,3
George Thorogood & The Destroyers|||Who Do You Love?|||NONE,George Thorogood & The Destroyers,Who Do You Love?,Blues rock,Estados Unidos,0.529113937583233,0.529113937583233,307,157,457,5,191,298.0,0,,0.38461538461538464,0,12,0,3,2
Joe Cocker|||Unchain My Heart|||NONE,Joe Cocker,Unchain My Heart,Classic rock,Reino Unido,0.6144048397505322,0.5290025670252082,229,79,379,13,17,288.7692307692308,0,,0.5909090909090909,0,21,0,6,3
Alter Bridge|||Broken Wings|||NONE,Alter Bridge,Broken Wings,Hard rock,Estados Unidos,0.5265502311737325,0.5265502311737325,256,106,406,2,204,343.5,0,,0.25,0,7,0,0,1
Cream|||I Feel Free|||NONE,Cream,I Feel Free,Rock psicodélico,Reino Unido,0.5259992405288434,0.5259992405288434,298,148,448,11,192,403.1818181818182,1,292.0,0.44,1,24,0,3,0
Scorpions|||Wind of Change|||versão 2011,Scorpions,Wind of Change,Hard rock,Alemanha,0.5257954648207538,0.5257954648207538,316,166,465,3,225,326.3333333333333,0,,0.42857142857142855,0,6,0,3,2
The Beatles|||While My Guitar Gently Weeps|||NONE,The Beatles,While My Guitar Gently Weeps,Rock,Reino Unido,0.5246475399206301,0.5246475399206301,229,79,379,9,18,187.88888888888889,1,361.0,0.375,1,23,0,4,0
Dick Dale|||Misirlou|||NONE,Dick Dale,Misirlou,Surf rock,Estados Unidos,0.523261570811611,0.523261570811611,288,156,421,8,272,385.625,0,,0.3333333333333333,0,23,0,3,1
The Police|||Walking on the Moon|||NONE,The Police,Walking on the Moon,New wave,Reino Unido,0.5227941073346233,0.5227941073346233,246,96,396,4,171,273.25,1,171.0,0.4444444444444444,1,8,0,3,0
Ronnie James Dio feat. Yngwie Malmsteen|||Dream On|||NONE,Ronnie James Dio feat. Yngwie Malmsteen,Dream On,Hard rock,Estados Unidos,0.5225883796805961,0.5225883796805961,187,37,337,4,43,150.25,0,,0.3076923076923077,0,12,0,4,2
The Smashing Pumpkins|||Disarm|||NONE,The Smashing Pumpkins,Disarm,Rock alternativo,Estados Unidos,0.5225275171552067,0.5225275171552067,367,322,412,2,433,452.0,1,471.0,0.10526315789473684,1,18,0,0,0
The Rolling Stones|||Don't Stop|||NONE,The Rolling Stones,Don't Stop,Rock,Reino Unido,0.5225197021596475,0.5225197021596475,285,135,435,8,21,282.375,0,,0.47058823529411764,0,16,0,4,2
Toy Dolls|||James Bond Lives Down Our Street|||NONE,Toy Dolls,James Bond Lives Down Our Street,Punk,Reino Unido,0.5218889242610313,0.5218889242610313,319,267,371,2,310,334.5,1,310.0,0.6666666666666666,1,2,0,2,0
Whitesnake|||Still of the Night|||NONE,Whitesnake,Still of the Night,Hard rock,Reino Unido,0.5218860064426751,0.5218860064426751,216,66,366,4,53,224.25,0,,0.21052631578947367,0,18,0,4,1
Guns N' Roses|||Hair of the Dog|||NONE,Guns N' Roses,Hair of the Dog,Hard rock,Estados Unidos,0.648962561659596,0.5191700493276769,237,162,312,1,149,149.0,1,149.0,1.0,1,0,1,2,0
The Who|||Who Are You|||NONE,The Who,Who Are You,Rock,Reino Unido,0.5840459633096274,0.5171727005106751,198,48,347,19,36,172.68421052631578,0,,0.7916666666666666,0,23,0,6,3
Collective Soul|||December|||NONE,Collective Soul,December,Rock alternativo,Estados Unidos,0.5168650420105796,0.5168650420105796,359,299,420,5,387,444.6,0,,0.29411764705882354,0,16,0,3,1
The Beatles|||Penny Lane|||NONE,The Beatles,Penny Lane,Rock,Reino Unido,0.5162207718500579,0.5162207718500579,291,151,431,8,203,297.125,1,338.0,0.32,1,24,0,3,0
Led Zeppelin|||Good Times Bad Times|||NONE,Led Zeppelin,Good Times Bad Times,Hard rock,Reino Unido,0.6930449399454639,0.5156254353194251,197,47,347,14,13,163.92857142857142,0,,0.6363636363636364,0,21,0,6,4
The Beatles|||Revolution|||NONE,The Beatles,Revolution,Rock,Reino Unido,0.8411240007805506,0.5144314388773849,242,92,392,14,37,184.71428571428572,0,,0.56,0,24,0,6,8
Blue Öyster Cult|||Joan Crawford|||NONE,Blue Öyster Cult,Joan Crawford,Hard rock,Estados Unidos,0.5131361751529294,0.5131361751529294,374,224,500,6,174,320.5,0,,0.4,0,14,0,3,2
Bon Jovi|||Bad Medicine|||NONE,Bon Jovi,Bad Medicine,Rock,Estados Unidos,0.5125251548964583,0.5125251548964583,300,150,450,3,215,305.6666666666667,0,,0.1875,0,15,0,3,2
Nirvana|||Molly's Lips|||NONE,Nirvana,Molly's Lips,Grunge,Estados Unidos,0.6400341494920438,0.5120273195936351,284,209,359,1,313,313.0,1,313.0,1.0,1,0,1,2,0
The Black Crowes|||By Your Side|||NONE,The Black Crowes,By Your Side,Hard rock,Estados Unidos,0.5112036144410311,0.5112036144410311,334,184,484,2,263,381.5,0,,0.1111111111111111,0,17,0,0,1
